STATION,DATE,STATE,COUNTY,ACMH,ACSH,AWND,DAPR,EVAP,FMTM,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WDMV,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT13,WT14,WT16,WT18,WT21,WT22,WV03,WV20
USC00047370,8/20/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,8/21/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,8/22/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,8/23/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,8/24/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,8/25/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,8/26/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,8/27/1999,California,Sacramento,,,,,,,,,0.07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,8/28/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,8/29/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,8/30/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,8/31/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/1/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/2/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/3/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/4/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/5/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/6/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/7/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/8/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/9/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/10/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/11/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/12/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/13/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/14/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/15/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/16/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/17/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/18/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/19/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/20/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/21/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/22/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/23/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/24/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/25/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/26/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/27/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/28/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/29/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,9/30/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/1/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/2/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/3/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/4/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/5/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/6/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/7/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/8/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/9/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/10/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/11/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/12/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/13/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/14/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/15/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/16/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/17/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/18/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/19/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/20/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/21/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/22/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/23/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/24/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/25/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/26/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/27/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/28/1999,California,Sacramento,,,,,,,,,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/29/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/30/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,10/31/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/1/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/2/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/3/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/4/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/5/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/6/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/7/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/8/1999,California,Sacramento,,,,,,,,,0.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/9/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/10/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/11/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/12/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/13/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/14/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/15/1999,California,Sacramento,,,,,,,,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/16/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/17/1999,California,Sacramento,,,,,,,,,0.51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/18/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/19/1999,California,Sacramento,,,,,,,,,0.46,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/20/1999,California,Sacramento,,,,,,,,,0.13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/21/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/22/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/23/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/24/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/25/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/26/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/27/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/28/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/29/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,11/30/1999,California,Sacramento,,,,,,,,,0.29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/1/1999,California,Sacramento,,,,,,,,,0.12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/2/1999,California,Sacramento,,,,,,,,,0.02,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/3/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/4/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/5/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/6/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/7/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/8/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/9/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/10/1999,California,Sacramento,,,,,,,,,0.07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/11/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/12/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/13/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/14/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/15/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/16/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/17/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/18/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/19/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/20/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/21/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/22/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/23/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/24/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/25/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/26/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/27/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/28/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/29/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/30/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,12/31/1999,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/1/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/2/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/3/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/4/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/5/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/6/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/7/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/8/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/9/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/10/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/11/2000,California,Sacramento,,,,,,,,,0.41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/12/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/13/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/14/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/15/2000,California,Sacramento,,,,,,,,,0.22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/16/2000,California,Sacramento,,,,,,,,,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/17/2000,California,Sacramento,,,,,,,,,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/18/2000,California,Sacramento,,,,,,,,,1.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/19/2000,California,Sacramento,,,,,,,,,0.09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/20/2000,California,Sacramento,,,,,,,,,0.12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/21/2000,California,Sacramento,,,,,,,,,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/22/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/23/2000,California,Sacramento,,,,,,,,,0.14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/24/2000,California,Sacramento,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/25/2000,California,Sacramento,,,,,,,,,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/26/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/27/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/28/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/29/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/30/2000,California,Sacramento,,,,,,,,,0.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,1/31/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/1/2000,California,Sacramento,,,,,,,,,0.03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/2/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/3/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/4/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/5/2000,California,Sacramento,,,,,,,,,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/6/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/7/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/8/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/9/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/10/2000,California,Sacramento,,,,,,,,,0.08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/11/2000,California,Sacramento,,,,,,,,,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/12/2000,California,Sacramento,,,,,,,,,1.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/13/2000,California,Sacramento,,,,,,,,,1.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/14/2000,California,Sacramento,,,,,,,,,1.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/15/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/16/2000,California,Sacramento,,,,,,,,,0.51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/17/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/18/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/19/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/20/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/21/2000,California,Sacramento,,,,,,,,,0.24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/22/2000,California,Sacramento,,,,,,,,,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/23/2000,California,Sacramento,,,,,,,,,1.23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/24/2000,California,Sacramento,,,,,,,,,0.03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/25/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/26/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/27/2000,California,Sacramento,,,,,,,,,1.45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/28/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,2/29/2000,California,Sacramento,,,,,,,,,0.47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,3/1/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,3/2/2000,California,Sacramento,,,,,,,,,0.03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,3/3/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,3/4/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,3/5/2000,California,Sacramento,,,,,,,,,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,3/6/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00047370,3/7/2000,California,Sacramento,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
